internal_id	form_key	location	method	gate	gate_name	level_min	level_max	slot_index	earliest_gate	gate_basis	confidence
777	Flabébé	Route 4	wild-day	1	Archer-1	13	15	7	0	direct	Measured
777	Flabébé	Route 4	wild-night	1	Archer-1	13	15	7	0	direct	Measured
780	Skiddo	Pewter City	wild-night	0	Brock	7	9	4	0	direct	Measured
780	Skiddo	Route 3	wild-night	1	Archer-1	10	12	5	0	direct	Measured
782	Pancham	Diglett's Cave 1F	wild-night	0	Brock	7	9	9	0	direct	Measured
782	Pancham	Route 11	wild-night	2	Misty	23	25	0	0	direct	Measured
783	Pangoro	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	2	0	via-evolution	Measured
783	Pangoro	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	3	0	via-evolution	Measured
784	Furfrou	Route 6	wild-day	2	Misty	16	18	3	2	direct	Measured
784	Furfrou	Route 6	wild-night	2	Misty	16	18	3	2	direct	Measured
785	Espurr	Pewter City	wild-night	0	Brock	7	9	3	0	direct	Measured
785	Espurr	Route 9	wild-night	3	Surge	25	27	6	0	direct	Measured
785	Espurr	Route 9	wild-night	3	Surge	25	27	7	0	direct	Measured
787	Honedge	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
789	Aegislash-Shield	Victory Road 1F	wild-day	16	Elite-4	80	82	7	6	via-evolution	Measured
789	Aegislash-Shield	Victory Road 1F	wild-night	16	Elite-4	80	82	7	6	via-evolution	Measured
790	Spritzee	Route 2	raid1	0	Brock	NA	NA	NA	0	direct	Measured
790	Spritzee	Route 5	wild-night	2	Misty	18	20	4	0	direct	Measured
792	Swirlix	Route 5	wild-day	2	Misty	18	20	4	2	direct	Measured
794	Inkay	Route 7	wild-day	3	Surge	36	38	1	3	direct	Measured
794	Inkay	Route 7	wild-night	3	Surge	36	38	1	3	direct	Measured
796	Binacle	Pallet Town	wild-oldRod	0	Brock	2	4	1	0	direct	Measured
797	Barbaracle	Cape Brink	wild-surf	17	Post-Game	83	85	3	0	via-evolution	Measured
797	Barbaracle	Cape Brink	wild-surf	17	Post-Game	83	85	4	0	via-evolution	Measured
798	Skrelp	Route 6	wild-goodRod	3	Surge	27	29	1	3	direct	Measured
798	Skrelp	Route 13	wild-goodRod	9	Koga	27	29	2	3	direct	Measured
798	Skrelp	Route 13	wild-oldRod	9	Koga	2	4	0	3	direct	Measured
798	Skrelp	Safari Zone Area 3	wild-superRod	9	Koga	53	55	3	3	direct	Measured
798	Skrelp	Safari Zone Area 3	wild-superRod	9	Koga	53	55	4	3	direct	Measured
799	Dragalge	Route 13	wild-superRod	9	Koga	53	55	0	3	via-evolution	Measured
800	Clauncher	Route 25	raid1	2	Misty	NA	NA	NA	2	direct	Measured
800	Clauncher	Cerulean City	wild-oldRod	2	Misty	2	4	1	2	direct	Measured
800	Clauncher	Viridian City	wild-goodRod	3	Surge	27	29	0	2	direct	Measured
800	Clauncher	Route 20	wild-goodRod	10	May	27	29	1	2	direct	Measured
801	Clawitzer	Viridian City	wild-superRod	9	Koga	53	55	3	2	via-evolution	Measured
801	Clawitzer	Viridian City	wild-superRod	9	Koga	53	55	4	2	via-evolution	Measured
801	Clawitzer	Route 20	wild-superRod	10	May	53	55	2	2	via-evolution	Measured
801	Clawitzer	Route 19	wild-surf	10	May	56	58	3	2	via-evolution	Measured
801	Clawitzer	Route 19	wild-surf	10	May	56	58	4	2	via-evolution	Measured
801	Clawitzer	Bond Bridge	wild-goodRod	17	Post-Game	83	85	0	2	via-evolution	Measured
802	Helioptile	Route 10	wild-day	3	Surge	27	29	1	3	direct	Measured
803	Heliolisk	Route 18	wild-night	9	Koga	49	51	6	3	via-evolution	Measured
803	Heliolisk	Route 18	wild-night	9	Koga	49	51	7	3	via-evolution	Measured
803	Heliolisk	Power Plant	raid4	10	May	NA	NA	NA	3	via-evolution	Measured
804	Tyrunt	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	2	direct	Measured
806	Amaura	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	2	direct	Measured
809	Hawlucha	Safari Zone Area 2	wild-day	9	Koga	50	52	0	9	direct	Measured
809	Hawlucha	Safari Zone Area 2	wild-night	9	Koga	50	52	0	9	direct	Measured
809	Hawlucha	Bond Bridge	wild-day	17	Post-Game	83	85	10	9	direct	Measured
809	Hawlucha	Bond Bridge	wild-day	17	Post-Game	83	85	11	9	direct	Measured
809	Hawlucha	Bond Bridge	wild-night	17	Post-Game	83	85	10	9	direct	Measured
809	Hawlucha	Bond Bridge	wild-night	17	Post-Game	83	85	11	9	direct	Measured
810	Dedenne	Route 6	wild-day	2	Misty	16	18	5	2	direct	Measured
810	Dedenne	Route 6	wild-night	2	Misty	16	18	5	2	direct	Measured
810	Dedenne	Route 14	raid3	9	Koga	NA	NA	NA	2	direct	Measured
810	Dedenne	Power Plant	wild-day	10	May	63	65	6	2	direct	Measured
810	Dedenne	Power Plant	wild-day	10	May	63	65	7	2	direct	Measured
811	Carbink	Rock Tunnel 1F	wild-day	3	Surge	29	31	5	3	direct	Measured
811	Carbink	Rock Tunnel 1F	wild-night	3	Surge	29	31	5	3	direct	Measured
811	Carbink	Rock Tunnel Magearna's Chamber	wild-smash	17	Post-Game	84	85	4	3	direct	Measured
812	Goomy	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
814	Goodra	Victory Road 1F	wild-day	16	Elite-4	80	82	2	6	via-evolution	Measured
815	Klefki	Safari Zone Area 3	wild-day	9	Koga	50	52	0	9	direct	Measured
815	Klefki	Safari Zone Area 3	wild-night	9	Koga	50	52	0	9	direct	Measured
815	Klefki	Treasure Beach	wild-day	17	Post-Game	83	85	6	9	direct	Measured
815	Klefki	Treasure Beach	wild-day	17	Post-Game	83	85	7	9	direct	Measured
815	Klefki	Treasure Beach	wild-night	17	Post-Game	83	85	6	9	direct	Measured
815	Klefki	Treasure Beach	wild-night	17	Post-Game	83	85	7	9	direct	Measured
816	Phantump	Viridian Forest Heart	wild-night	0	Brock	4	6	9	0	direct	Measured
816	Phantump	Route 4	wild-night	1	Archer-1	13	15	6	0	direct	Measured
818	Pumpkaboo	Route 4	wild-day	1	Archer-1	13	15	6	1	direct	Measured
820	Bergmite	Rock Tunnel B1F	wild-night	3	Surge	30	32	0	3	direct	Measured
821	Avalugg	Route 12	wild-day	9	Koga	50	52	6	3	via-evolution	Measured
821	Avalugg	Route 12	wild-day	9	Koga	50	52	7	3	via-evolution	Measured
821	Avalugg	Seafoam Islands B1F	wild-day	10	May	62	64	8	3	via-evolution	Measured
821	Avalugg	Seafoam Islands B1F	wild-day	10	May	62	64	9	3	via-evolution	Measured
821	Avalugg	Seafoam Islands B1F	wild-night	10	May	62	64	8	3	via-evolution	Measured
821	Avalugg	Seafoam Islands B1F	wild-night	10	May	62	64	9	3	via-evolution	Measured
822	Noibat	Diglett's Cave 1F	wild-day	0	Brock	7	9	10	0	direct	Measured
822	Noibat	Diglett's Cave 1F	wild-day	0	Brock	7	9	11	0	direct	Measured
822	Noibat	Diglett's Cave 1F	wild-night	0	Brock	7	9	10	0	direct	Measured
822	Noibat	Diglett's Cave 1F	wild-night	0	Brock	7	9	11	0	direct	Measured
822	Noibat	Mt. Moon 1F	wild-night	1	Archer-1	10	11	4	0	direct	Measured
823	Noivern	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	1	0	via-evolution	Measured
823	Noivern	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	1	0	via-evolution	Measured
826	Zygarde	Victory Road 2F	raid6	16	Elite-4	NA	NA	NA	16	direct	Measured
827	Diancie	Route 16	raid4	3	Surge	NA	NA	NA	3	direct	Measured
828	Hoopa	Pokemon Mansion 1F	raid5	11	Blaine	NA	NA	NA	11	direct	Measured
830	Volcanion	Route 13	raid5	9	Koga	NA	NA	NA	9	direct	Measured
835	Varoom	Mt. Moon 1F	raid1	1	Archer-1	NA	NA	NA	1	direct	Measured
835	Varoom	Mt. Moon B2F	wild-day	1	Archer-1	12	14	0	1	direct	Measured
837	Zygarde-10%	Route 16	raid4	3	Surge	NA	NA	NA	3	direct	Measured
840	Tinkatink	Mt. Moon B1F	wild-day	1	Archer-1	12	14	6	1	direct	Measured
840	Tinkatink	Mt. Moon B1F	wild-day	1	Archer-1	12	14	10	1	direct	Measured
840	Tinkatink	Mt. Moon B1F	wild-night	1	Archer-1	12	14	6	1	direct	Measured
840	Tinkatink	Mt. Moon B1F	wild-night	1	Archer-1	12	14	10	1	direct	Measured
841	Tinkatuff	Rock Tunnel B1F	raid1	3	Surge	NA	NA	NA	1	via-evolution	Measured
843	Pawmi	Viridian City	wild-night	0	Brock	3	5	0	0	direct	Measured
843	Pawmi	Route 4	raid1	1	Archer-1	NA	NA	NA	0	direct	Measured
846	Lechonk	Route 21 North	wild-day	0	Brock	4	6	1	0	direct	Measured
846	Lechonk	Route 21 North	wild-night	0	Brock	4	6	1	0	direct	Measured
848	Floette-Eternal	Route 11 Gatehouse 2F	fixed-trade	2	Misty	NA	NA	NA	2	direct	Measured
848	Floette-Eternal	Safari Zone Moltres' Den	wild-day	10	May	50	52	10	2	direct	Measured
848	Floette-Eternal	Safari Zone Moltres' Den	wild-day	10	May	50	52	11	2	direct	Measured
848	Floette-Eternal	Safari Zone Moltres' Den	wild-night	10	May	50	52	10	2	direct	Measured
848	Floette-Eternal	Safari Zone Moltres' Den	wild-night	10	May	50	52	11	2	direct	Measured
850	Gimmighoul	Safari Zone Area 3	wild-day	9	Koga	50	52	8	9	direct	Measured
850	Gimmighoul	Safari Zone Area 3	wild-day	9	Koga	50	52	9	9	direct	Measured
850	Gimmighoul	Safari Zone Area 3	wild-night	9	Koga	50	52	8	9	direct	Measured
850	Gimmighoul	Safari Zone Area 3	wild-night	9	Koga	50	52	9	9	direct	Measured
853	Pumpkaboo	Viridian Forest Heart	wild-day	0	Brock	4	6	9	0	direct	Measured
854	Pumpkaboo	Route 4	wild-night	1	Archer-1	13	15	8	1	direct	Measured
854	Pumpkaboo	Route 4	wild-night	1	Archer-1	13	15	9	1	direct	Measured
855	Pumpkaboo	Route 4	wild-day	1	Archer-1	13	15	8	1	direct	Measured
855	Pumpkaboo	Route 4	wild-day	1	Archer-1	13	15	9	1	direct	Measured
856	Gourgeist	Viridian Forest Heart	raid3	0	Brock	NA	NA	NA	0	direct	Measured
859	Greavard	Viridian City	wild-day	0	Brock	3	5	7	0	direct	Measured
860	Houndstone	Pokemon Tower 4F	wild-day	3	Surge	45	47	8	0	via-evolution	Measured
860	Houndstone	Pokemon Tower 4F	wild-day	3	Surge	45	47	9	0	via-evolution	Measured
860	Houndstone	Pokemon Tower 4F	wild-night	3	Surge	45	47	8	0	via-evolution	Measured
860	Houndstone	Pokemon Tower 4F	wild-night	3	Surge	45	47	9	0	via-evolution	Measured
861	Tadbulb	Route 25	raid1	2	Misty	NA	NA	NA	2	direct	Measured
861	Tadbulb	Route 25	wild-day	2	Misty	16	18	3	2	direct	Measured
861	Tadbulb	Route 25	wild-night	2	Misty	16	18	3	2	direct	Measured
861	Tadbulb	Route 10	wild-day	3	Surge	27	29	6	2	direct	Measured
861	Tadbulb	Route 10	wild-day	3	Surge	27	29	7	2	direct	Measured
863	Finizen	Cerulean City Gym	fixed-gift	9	Koga	NA	NA	NA	9	direct	Measured
864	Palafin	Bond Bridge	wild-surf	17	Post-Game	60	65	0	9	via-evolution	Measured
866	Noibat-Sevii	Rock Tunnel Magearna's Chamber	wild-day	17	Post-Game	84	85	1	17	direct	Measured
866	Noibat-Sevii	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	84	85	1	17	direct	Measured
921	Sprigatito	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
921	Sprigatito	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
923	Meowscarada	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	2	0	via-evolution	Measured
923	Meowscarada	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	3	0	via-evolution	Measured
924	Fuecoco	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
924	Fuecoco	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
927	Quaxly	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
927	Quaxly	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
929	Quaquaval	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	4	0	via-evolution	Measured
929	Quaquaval	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	5	0	via-evolution	Measured
929	Quaquaval	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	4	0	via-evolution	Measured
929	Quaquaval	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	5	0	via-evolution	Measured
930	Wooper-Paldea	Route 21 North	wild-night	0	Brock	4	6	0	0	direct	Measured
932	Wiglett	Route 21 North	wild-day	0	Brock	4	6	2	0	direct	Measured
932	Wiglett	Route 21 North	wild-day	0	Brock	4	6	3	0	direct	Measured
932	Wiglett	Route 21 North	wild-night	0	Brock	4	6	2	0	direct	Measured
932	Wiglett	Route 21 North	wild-night	0	Brock	4	6	3	0	direct	Measured
934	Ceruledge	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	6	2	via-evolution	Measured
934	Ceruledge	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	7	2	via-evolution	Measured
935	Armarouge	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	6	2	via-evolution	Measured
935	Armarouge	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	7	2	via-evolution	Measured
937	Annihilape	Pokemon Tower 6F	wild-day	3	Surge	45	47	3	0	via-evolution	Measured
937	Annihilape	Pokemon Tower 6F	wild-day	3	Surge	45	47	4	0	via-evolution	Measured
937	Annihilape	Pokemon Tower 6F	wild-night	3	Surge	45	47	3	0	via-evolution	Measured
937	Annihilape	Pokemon Tower 6F	wild-night	3	Surge	45	47	4	0	via-evolution	Measured
938	Charcadet	Route 24	raid1	2	Misty	NA	NA	NA	2	direct	Measured
938	Charcadet	Route 24	wild-day	2	Misty	14	16	3	2	direct	Measured
938	Charcadet	Route 24	wild-night	2	Misty	14	16	3	2	direct	Measured
939	Rowlet	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
939	Rowlet	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
942	Litten	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
942	Litten	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
945	Popplio	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
945	Popplio	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
948	Pikipek	Viridian City	wild-day	0	Brock	3	5	8	0	direct	Measured
948	Pikipek	Viridian City	wild-day	0	Brock	3	5	9	0	direct	Measured
951	Yungoos	Route 1	wild-day	0	Brock	2	4	5	0	direct	Measured
952	Gumshoos	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	0	0	via-evolution	Measured
953	Grubbin	Viridian Forest Heart	wild-day	0	Brock	4	6	7	0	direct	Measured
954	Charjabug	Route 14	wild-day	9	Koga	48	50	6	0	via-evolution	Measured
954	Charjabug	Route 14	wild-day	9	Koga	48	50	7	0	via-evolution	Measured
954	Charjabug	Route 14	wild-night	9	Koga	48	50	6	0	via-evolution	Measured
954	Charjabug	Route 14	wild-night	9	Koga	48	50	7	0	via-evolution	Measured
955	Vikavolt	Route 18	wild-day	9	Koga	49	51	1	0	via-evolution	Measured
955	Vikavolt	Route 18	wild-night	9	Koga	49	51	1	0	via-evolution	Measured
955	Vikavolt	Power Plant	wild-night	10	May	63	65	3	0	via-evolution	Measured
956	Crabrawler	Route 11	wild-day	2	Misty	23	25	6	2	direct	Measured
956	Crabrawler	Route 11	wild-day	2	Misty	23	25	7	2	direct	Measured
957	Crabominable	Safari Zone Area 4	wild-day	9	Koga	50	52	8	2	via-evolution	Measured
957	Crabominable	Safari Zone Area 4	wild-day	9	Koga	50	52	9	2	via-evolution	Measured
957	Crabominable	Safari Zone Area 4	wild-night	9	Koga	50	52	8	2	via-evolution	Measured
957	Crabominable	Safari Zone Area 4	wild-night	9	Koga	50	52	9	2	via-evolution	Measured
958	Oricorio	Route 5	raid1	2	Misty	NA	NA	NA	2	direct	Measured
958	Oricorio	Route 15	wild-day	9	Koga	49	51	5	2	direct	Measured
958	Oricorio	Route 13	wild-night	9	Koga	48	50	5	2	direct	Measured
958	Oricorio	Route 15	wild-night	9	Koga	49	51	5	2	direct	Measured
959	Cutiefly	Pewter City	wild-day	0	Brock	7	9	6	0	direct	Measured
959	Cutiefly	Route 7	wild-day	3	Surge	36	38	4	0	direct	Measured
959	Cutiefly	Route 7	wild-night	3	Surge	36	38	4	0	direct	Measured
961	Rockruff	Route 22	wild-day	0	Brock	3	5	9	0	direct	Measured
961	Rockruff	Route 22	wild-night	0	Brock	3	5	9	0	direct	Measured
961	Rockruff	Mt. Moon 1F	wild-day	1	Archer-1	12	14	2	0	direct	Measured
961	Rockruff	Mt. Moon 1F	wild-night	1	Archer-1	12	14	2	0	direct	Measured
963	Wishiwashi	Cerulean City	wild-goodRod	3	Surge	27	29	0	3	direct	Measured
963	Wishiwashi	Route 24	wild-goodRod	3	Surge	27	29	1	3	direct	Measured
963	Wishiwashi	Cape Brink	wild-superRod	17	Post-Game	83	85	2	3	direct	Measured
964	Mareanie	Route 22	wild-goodRod	3	Surge	27	29	2	3	direct	Measured
964	Mareanie	Safari Zone Area 1	wild-goodRod	9	Koga	27	29	1	3	direct	Measured
964	Mareanie	Celadon City	wild-superRod	9	Koga	53	55	1	3	direct	Measured
964	Mareanie	Celadon City	wild-superRod	9	Koga	53	55	2	3	direct	Measured
964	Mareanie	Seafoam Islands B3F	wild-goodRod	10	May	27	29	1	3	direct	Measured
964	Mareanie	Cerulean Cave B1F	wild-goodRod	13	Giovanni-3	27	29	2	3	direct	Measured
964	Mareanie	Cerulean Cave B1F	wild-oldRod	13	Giovanni-3	2	4	1	3	direct	Measured
965	Toxapex	Route 13	wild-superRod	9	Koga	53	55	2	3	via-evolution	Measured
965	Toxapex	Safari Zone Area 3	wild-surf	10	May	56	58	1	3	via-evolution	Measured
965	Toxapex	Cerulean Cave B1F	wild-surf	13	Giovanni-3	56	58	2	3	via-evolution	Measured
965	Toxapex	Cerulean Cave B1F	wild-surf	13	Giovanni-3	56	58	3	3	via-evolution	Measured
966	Mudbray	Mt. Moon B2F	wild-day	1	Archer-1	12	14	6	1	direct	Measured
966	Mudbray	Mt. Moon B2F	wild-night	1	Archer-1	12	14	6	1	direct	Measured
968	Dewpider	Route 9	wild-day	3	Surge	25	27	3	3	direct	Measured
968	Dewpider	Route 25	wild-goodRod	3	Surge	27	29	0	3	direct	Measured
968	Dewpider	Route 9	wild-night	3	Surge	25	27	3	3	direct	Measured
968	Dewpider	Route 13	wild-goodRod	9	Koga	27	29	1	3	direct	Measured
968	Dewpider	Safari Zone Area 3	wild-surf	10	May	56	58	0	3	direct	Measured
969	Araquanid	Safari Zone Area 2	wild-surf	10	May	56	58	2	3	via-evolution	Measured
969	Araquanid	Treasure Beach	wild-superRod	17	Post-Game	83	85	3	3	via-evolution	Measured
969	Araquanid	Treasure Beach	wild-superRod	17	Post-Game	83	85	4	3	via-evolution	Measured
969	Araquanid	Berry Forest	wild-surf	17	Post-Game	56	58	0	3	via-evolution	Measured
969	Araquanid	Cape Brink	wild-surf	17	Post-Game	60	65	0	3	via-evolution	Measured
970	Fomantis	Route 8	wild-day	3	Surge	33	35	0	3	direct	Measured
971	Lurantis	Route 13	wild-day	9	Koga	48	50	3	3	via-evolution	Measured
972	Morelull	Route 22	wild-day	0	Brock	3	5	3	0	direct	Measured
972	Morelull	Route 22	wild-night	0	Brock	3	5	3	0	direct	Measured
972	Morelull	Route 5	wild-day	2	Misty	18	20	5	0	direct	Measured
972	Morelull	Route 5	wild-night	2	Misty	18	20	5	0	direct	Measured
974	Salandit	Route 9	wild-night	3	Surge	25	27	2	3	direct	Measured
975	Salazzle	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	5	3	via-evolution	Measured
975	Salazzle	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	5	3	via-evolution	Measured
976	Stufful	Route 11	wild-day	2	Misty	23	25	0	2	direct	Measured
977	Bewear	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	0	2	via-evolution	Measured
978	Bounsweet	Route 6	wild-night	2	Misty	16	18	0	2	direct	Measured
980	Tsareena	Route 15	wild-day	9	Koga	49	51	2	2	via-evolution	Measured
980	Tsareena	Route 15	wild-night	9	Koga	49	51	2	2	via-evolution	Measured
980	Tsareena	Berry Forest	wild-night	17	Post-Game	83	85	8	2	via-evolution	Measured
980	Tsareena	Berry Forest	wild-night	17	Post-Game	83	85	9	2	via-evolution	Measured
981	Comfey	Route 8	wild-day	3	Surge	33	35	6	3	direct	Measured
981	Comfey	Route 8	wild-day	3	Surge	33	35	7	3	direct	Measured
982	Oranguru	Route 16	raid1	3	Surge	NA	NA	NA	3	direct	Measured
982	Oranguru	Route 7	wild-night	3	Surge	36	38	6	3	direct	Measured
982	Oranguru	Route 7	wild-night	3	Surge	36	38	7	3	direct	Measured
983	Passimian	Route 16	raid1	3	Surge	NA	NA	NA	3	direct	Measured
983	Passimian	Route 7	wild-day	3	Surge	36	38	6	3	direct	Measured
983	Passimian	Route 7	wild-day	3	Surge	36	38	7	3	direct	Measured
984	Wimpod	S.S. Anne Port	wild-oldRod	2	Misty	2	4	0	2	direct	Measured
984	Wimpod	Vermilion City	wild-goodRod	3	Surge	27	29	2	2	direct	Measured
984	Wimpod	Safari Zone Area 2	wild-surf	10	May	56	58	0	2	direct	Measured
985	Golisopod	Route 14	wild-day	9	Koga	48	50	10	2	via-evolution	Measured
985	Golisopod	Route 14	wild-day	9	Koga	48	50	11	2	via-evolution	Measured
985	Golisopod	Route 14	wild-night	9	Koga	48	50	10	2	via-evolution	Measured
985	Golisopod	Route 14	wild-night	9	Koga	48	50	11	2	via-evolution	Measured
985	Golisopod	Safari Zone Area 3	wild-surf	10	May	56	58	2	2	via-evolution	Measured
985	Golisopod	Safari Zone Area 3	wild-surf	10	May	56	58	3	2	via-evolution	Measured
985	Golisopod	Safari Zone Area 3	wild-surf	10	May	56	58	4	2	via-evolution	Measured
985	Golisopod	Treasure Beach	wild-superRod	17	Post-Game	83	85	2	2	via-evolution	Measured
985	Golisopod	Berry Forest	wild-surf	17	Post-Game	56	58	1	2	via-evolution	Measured
986	Sandygast	Route 22	wild-day	0	Brock	3	5	7	0	direct	Measured
986	Sandygast	Route 22	wild-night	0	Brock	3	5	7	0	direct	Measured
986	Sandygast	Diglett's Cave B1F	wild-night	2	Misty	23	25	8	0	direct	Measured
987	Palossand	Route 14	wild-night	9	Koga	48	50	4	0	via-evolution	Measured
987	Palossand	Route 14	wild-night	9	Koga	48	50	5	0	via-evolution	Measured
988	Pyukumuku	Safari Zone Area 3	wild-goodRod	9	Koga	27	29	0	9	direct	Measured
988	Pyukumuku	Cerulean Cave 1F	wild-goodRod	12	Archer-3	27	29	1	9	direct	Measured
988	Pyukumuku	Kindle Road	wild-surf	17	Post-Game	83	85	1	9	direct	Measured
989	Type: Null	Cerulean Cave 1F	wild-day	12	Archer-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave 1F	wild-day	12	Archer-3	68	70	11	12	direct	Measured
989	Type: Null	Cerulean Cave 2F	wild-day	12	Archer-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave 2F	wild-day	12	Archer-3	68	70	11	12	direct	Measured
989	Type: Null	Cerulean Cave 1F	wild-night	12	Archer-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave 1F	wild-night	12	Archer-3	68	70	11	12	direct	Measured
989	Type: Null	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave 2F	wild-night	12	Archer-3	68	70	11	12	direct	Measured
989	Type: Null	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	11	12	direct	Measured
989	Type: Null	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	10	12	direct	Measured
989	Type: Null	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	11	12	direct	Measured
991	Minior-Meteor	Rock Tunnel 1F	wild-day	3	Surge	29	31	6	3	direct	Measured
991	Minior-Meteor	Rock Tunnel 1F	wild-night	3	Surge	29	31	6	3	direct	Measured
992	Komala	Route 6	wild-night	2	Misty	16	18	6	2	direct	Measured
992	Komala	Route 6	wild-night	2	Misty	16	18	7	2	direct	Measured
992	Komala	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	0	2	direct	Measured
993	Turtonator	Route 9	raid1	3	Surge	NA	NA	NA	3	direct	Measured
993	Turtonator	Route 13	wild-night	9	Koga	48	50	8	3	direct	Measured
993	Turtonator	Route 17	wild-night	9	Koga	46	48	8	3	direct	Measured
993	Turtonator	Route 17	wild-night	9	Koga	46	48	9	3	direct	Measured
994	Togedemaru	Route 16	wild-day	3	Surge	36	38	6	3	direct	Measured
994	Togedemaru	Route 16	wild-night	3	Surge	36	38	6	3	direct	Measured
994	Togedemaru	Power Plant	wild-night	10	May	63	65	6	3	direct	Measured
994	Togedemaru	Power Plant	wild-night	10	May	63	65	7	3	direct	Measured
995	Mimikyu	Cinnabar Island Lab Meeting Room	fixed-trade	10	May	NA	NA	NA	10	direct	Measured
995	Mimikyu	Pokemon Tower 8F	wild-day	17	Post-Game	83	85	5	10	direct	Measured
