trainer_id	name	trainer_class	role	location	mode	cap_index	cap_name	level_cap	is_level_scaled	boss_key	party_size	roster	roster_species	max_level	min_level	offensive_types	mean_base_speed	fastest_member	slowest_member	shared_weaknesses	team_resisted_by	strategy_notes	source_record	confidence	notes
242	SwimmerM Barry	NA	route	Route 20	normal	10	May	73	FALSE	10|Route 20|SwimmerM Barry	2	Shellder:63:63:Overcoat:NONE:Gentle:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Hydro Pump,Ice Beam,Iron Defense|Cloyster:64:64:Battle Armor:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Icicle Crash,Spikes,Ice Shard	Shellder,Cloyster	64	63	Water,Ice	55.0	Cloyster	Shellder	Grass,Electric	Water	2 slots, levels 63-64. Offense covers 2 types. Shared weakness: Grass, Electric. A pure Water type resists everything it carries. Speed spans 40-70 base, fastest Cloyster, slowest Shellder.	data.js:trainers[242].normal	Measured	derived: team analysis; strategy_notes Inferred
242	SwimmerM Barry	NA	route	Route 20	hardcore	10	May	73	FALSE	10|Route 20|SwimmerM Barry	2	Shellder:63:63:Overcoat:NONE:Gentle:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Hydro Pump,Ice Beam,Iron Defense|Cloyster:64:64:Battle Armor:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Icicle Crash,Spikes,Ice Shard	Shellder,Cloyster	64	63	Water,Ice	55.0	Cloyster	Shellder	Grass,Electric	Water	2 slots, levels 63-64. Offense covers 2 types. Shared weakness: Grass, Electric. A pure Water type resists everything it carries. Speed spans 40-70 base, fastest Cloyster, slowest Shellder.	data.js:trainers[242].hardcore	Measured	derived: team analysis; strategy_notes Inferred
243	SwimmerM Dean	NA	route	Route 20	normal	10	May	73	FALSE	10|Route 20|SwimmerM Dean	1	Swampert:65:65:Damp:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Earthquake,Take Down,Muddy Water,Protect	Swampert	65	65	Normal,Ground,Water	60.0	Swampert	Swampert	NONE	NONE	1 slots, levels 65-65. Offense covers 3 types. No weakness shared by half the team. Speed spans 60-60 base, fastest Swampert, slowest Swampert.	data.js:trainers[243].normal	Measured	derived: team analysis; strategy_notes Inferred
243	SwimmerM Dean	NA	route	Route 20	hardcore	10	May	73	FALSE	10|Route 20|SwimmerM Dean	1	Swampert:65:65:Damp:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Earthquake,Take Down,Muddy Water,Protect	Swampert	65	65	Normal,Ground,Water	60.0	Swampert	Swampert	NONE	NONE	1 slots, levels 65-65. Offense covers 3 types. No weakness shared by half the team. Speed spans 60-60 base, fastest Swampert, slowest Swampert.	data.js:trainers[243].hardcore	Measured	derived: team analysis; strategy_notes Inferred
244	SwimmerM Darrin	NA	boss_candidate	Route 20	normal	10	May	73	FALSE	10|Route 20|SwimmerM Darrin	4	Seadra:62:62:Damp:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Dragon Pulse,Agility,Brine|Barraskewda:62:62:Stalwart:NONE:Lax:10/10/10/10/10/10:0/0/0/0/0/0:Double-Edge,Liquidation,Crunch,Laser Focus|Kingdra:63:63:Damp:NONE:Lonely:10/10/10/10/10/10:0/0/0/0/0/0:Snipe Shot,Dragon Dance,Dragon Pulse,Agility|Seadra:64:64:Damp:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Dragon Pulse,Agility,Brine	Seadra,Barraskewda,Kingdra,Seadra	64	62	Normal,Water,Dragon,Dark	97.8	Barraskewda	Seadra	Grass,Electric	NONE	4 slots, levels 62-64. Offense covers 4 types. Shared weakness: Grass, Electric. Speed spans 85-136 base, fastest Barraskewda, slowest Seadra.	data.js:trainers[244].normal	Measured	derived: team analysis; strategy_notes Inferred
244	SwimmerM Darrin	NA	boss_candidate	Route 20	hardcore	10	May	73	FALSE	10|Route 20|SwimmerM Darrin	4	Seadra:62:62:Damp:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Dragon Pulse,Agility,Brine|Barraskewda:62:62:Stalwart:NONE:Lax:10/10/10/10/10/10:0/0/0/0/0/0:Double-Edge,Liquidation,Crunch,Laser Focus|Kingdra:63:63:Damp:NONE:Lonely:10/10/10/10/10/10:0/0/0/0/0/0:Snipe Shot,Dragon Dance,Dragon Pulse,Agility|Seadra:64:64:Damp:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Dragon Pulse,Agility,Brine	Seadra,Barraskewda,Kingdra,Seadra	64	62	Normal,Water,Dragon,Dark	97.8	Barraskewda	Seadra	Grass,Electric	NONE	4 slots, levels 62-64. Offense covers 4 types. Shared weakness: Grass, Electric. Speed spans 85-136 base, fastest Barraskewda, slowest Seadra.	data.js:trainers[244].hardcore	Measured	derived: team analysis; strategy_notes Inferred
245	SwimmerM Spencer	NA	route	Route 21 North	normal	10	May	73	FALSE	10|Route 21 North|SwimmerM Spencer	2	Inteleon:63:63:Sniper:NONE:Naughty:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Rain Dance,Soak,Liquidation|Tentacruel:64:64:Clear Body:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Sludge Wave,Hex,Screech	Inteleon,Tentacruel	64	63	Poison,Ghost,Water	110.0	Inteleon	Tentacruel	Electric	NONE	2 slots, levels 63-64. Offense covers 3 types. Shared weakness: Electric. Speed spans 100-120 base, fastest Inteleon, slowest Tentacruel.	data.js:trainers[245].normal	Measured	derived: team analysis; strategy_notes Inferred
245	SwimmerM Spencer	NA	route	Route 21 North	hardcore	10	May	73	FALSE	10|Route 21 North|SwimmerM Spencer	2	Inteleon:63:63:Sniper:NONE:Naughty:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Rain Dance,Soak,Liquidation|Tentacruel:64:64:Clear Body:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Sludge Wave,Hex,Screech	Inteleon,Tentacruel	64	63	Poison,Ghost,Water	110.0	Inteleon	Tentacruel	Electric	NONE	2 slots, levels 63-64. Offense covers 3 types. Shared weakness: Electric. Speed spans 100-120 base, fastest Inteleon, slowest Tentacruel.	data.js:trainers[245].hardcore	Measured	derived: team analysis; strategy_notes Inferred
246	SwimmerM Jack	NA	route	Route 21 South	normal	10	May	73	FALSE	10|Route 21 South|SwimmerM Jack	1	Starmie:65:65:Analytic:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Meteor Beam,Confuse Ray,Psybeam,Recover	Starmie	65	65	Rock,Psychic	115.0	Starmie	Starmie	NONE	Steel	1 slots, levels 65-65. Offense covers 2 types. No weakness shared by half the team. A pure Steel type resists everything it carries. Speed spans 115-115 base, fastest Starmie, slowest Starmie.	data.js:trainers[246].normal	Measured	derived: team analysis; strategy_notes Inferred
246	SwimmerM Jack	NA	route	Route 21 South	hardcore	10	May	73	FALSE	10|Route 21 South|SwimmerM Jack	1	Starmie:65:65:Analytic:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Meteor Beam,Confuse Ray,Psybeam,Recover	Starmie	65	65	Rock,Psychic	115.0	Starmie	Starmie	NONE	Steel	1 slots, levels 65-65. Offense covers 2 types. No weakness shared by half the team. A pure Steel type resists everything it carries. Speed spans 115-115 base, fastest Starmie, slowest Starmie.	data.js:trainers[246].hardcore	Measured	derived: team analysis; strategy_notes Inferred
247	SwimmerM Jerome	NA	route	Route 21 South	normal	10	May	73	FALSE	10|Route 21 South|SwimmerM Jerome	2	Simipour:63:63:Sage Power:NONE:Jolly:10/10/10/10/10/10:0/0/0/0/0/0:Fury Swipes,Lick,Leer,Scald|Blastoise:64:64:Rain Dish:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Hydro Pump,Rain Dance,Iron Defense	Simipour,Blastoise	64	63	Normal,Ghost,Water	89.5	Simipour	Blastoise	Grass,Electric	NONE	2 slots, levels 63-64. Offense covers 3 types. Shared weakness: Grass, Electric. Speed spans 78-101 base, fastest Simipour, slowest Blastoise.	data.js:trainers[247].normal	Measured	derived: team analysis; strategy_notes Inferred
247	SwimmerM Jerome	NA	route	Route 21 South	hardcore	10	May	73	FALSE	10|Route 21 South|SwimmerM Jerome	2	Simipour:63:63:Sage Power:NONE:Jolly:10/10/10/10/10/10:0/0/0/0/0/0:Fury Swipes,Lick,Leer,Scald|Blastoise:64:64:Rain Dish:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Hydro Pump,Rain Dance,Iron Defense	Simipour,Blastoise	64	63	Normal,Ghost,Water	89.5	Simipour	Blastoise	Grass,Electric	NONE	2 slots, levels 63-64. Offense covers 3 types. Shared weakness: Grass, Electric. Speed spans 78-101 base, fastest Simipour, slowest Blastoise.	data.js:trainers[247].hardcore	Measured	derived: team analysis; strategy_notes Inferred
248	SwimmerM Roland	NA	route	Route 21 South	normal	10	May	73	FALSE	10|Route 21 South|SwimmerM Roland	3	Poliwhirl:63:63:Swift Swim:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Mud Bomb,Hydro Pump,Wake-Up Slap,Belly Drum|Ludicolo:64:64:Own Tempo:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Aqua Step,Nature Power,Mega Drain,Growl|Seismitoad:64:64:Water Absorb:NONE:Rash:10/10/10/10/10/10:0/0/0/0/0/0:Wave Crash,Hydro Pump,Echoed Voice,Flail	Poliwhirl,Ludicolo,Seismitoad	64	63	Normal,Fighting,Ground,Water,Grass	78.0	Poliwhirl	Ludicolo	Grass	NONE	3 slots, levels 63-64. Offense covers 5 types. Shared weakness: Grass. Speed spans 70-90 base, fastest Poliwhirl, slowest Ludicolo.	data.js:trainers[248].normal	Measured	derived: team analysis; strategy_notes Inferred
248	SwimmerM Roland	NA	route	Route 21 South	hardcore	10	May	73	FALSE	10|Route 21 South|SwimmerM Roland	3	Poliwhirl:63:63:Swift Swim:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Mud Bomb,Hydro Pump,Wake-Up Slap,Belly Drum|Ludicolo:64:64:Own Tempo:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Aqua Step,Nature Power,Mega Drain,Growl|Seismitoad:64:64:Water Absorb:NONE:Rash:10/10/10/10/10/10:0/0/0/0/0/0:Wave Crash,Hydro Pump,Echoed Voice,Flail	Poliwhirl,Ludicolo,Seismitoad	64	63	Normal,Fighting,Ground,Water,Grass	78.0	Poliwhirl	Ludicolo	Grass	NONE	3 slots, levels 63-64. Offense covers 5 types. Shared weakness: Grass. Speed spans 70-90 base, fastest Poliwhirl, slowest Ludicolo.	data.js:trainers[248].hardcore	Measured	derived: team analysis; strategy_notes Inferred
249	Cue Ball Koji	NA	route	Route 16	normal	9	Koga	68	TRUE	9|Route 16|Cue Ball Koji	1	Dracozolt:65:104:Sand Rush:Magnet:Jolly:31/31/31/31/31/31:0/252/0/0/4/252:Bolt Beak,Dragon Claw,Earthquake,Fire Blast	Dracozolt	65	65	Ground,Fire,Electric,Dragon	75.0	Dracozolt	Dracozolt	NONE	NONE	1 slots, levels 65-65. Offense covers 4 types. No weakness shared by half the team. Speed spans 75-75 base, fastest Dracozolt, slowest Dracozolt. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[249].normal	Measured	derived: team analysis; strategy_notes Inferred
249	Cue Ball Koji	NA	route	Route 16	hardcore	9	Koga	68	TRUE	9|Route 16|Cue Ball Koji	2	Kingler:66:101:Sheer Force:Kinglerite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Crabhammer,Meteor Mash,Close Combat,Aqua Jet|Dracozolt:66:101:Sand Rush:Electric Gem:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Bolt Beak,Dragon Claw,Earthquake,Fire Blast	Kingler,Dracozolt	66	66	Fighting,Ground,Steel,Fire,Water,Electric,Dragon	75.0	Kingler	Kingler	NONE	NONE	2 slots, levels 66-66. Offense covers 7 types. No weakness shared by half the team. Speed spans 75-75 base, fastest Kingler, slowest Kingler. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[249].hardcore	Measured	derived: team analysis; strategy_notes Inferred
250	Cue Ball Luke	NA	route	Route 16	normal	9	Koga	68	TRUE	9|Route 16|Cue Ball Luke	2	Dugtrio:65:104:Sand Veil:Life Orb:Jolly:31/31/31/31/31/31:0/252/0/0/4/252:Earthquake,Stone Edge,Aerial Ace,Sucker Punch|Hariyama:65:104:Sheer Force:Assault Vest:Careful:31/31/31/31/31/31:252/252/0/0/4/0:Fake Out,Knock Off,Drain Punch,Heavy Slam	Dugtrio,Hariyama	65	65	Normal,Fighting,Flying,Ground,Rock,Steel,Dark	85.0	Dugtrio	Hariyama	NONE	NONE	2 slots, levels 65-65. Offense covers 7 types. No weakness shared by half the team. Speed spans 50-120 base, fastest Dugtrio, slowest Hariyama. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[250].normal	Measured	derived: team analysis; strategy_notes Inferred
250	Cue Ball Luke	NA	route	Route 16	hardcore	9	Koga	68	TRUE	9|Route 16|Cue Ball Luke	3	Zygarde-10%:66:101:UNK:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Thousand Arrows,Extreme Speed,Draco Barrage,Glare|Hariyama:67:102:Sheer Force:Assault Vest:Careful:31/31/31/31/31/31:0/0/0/0/0/0:Fake Out,Knock Off,Drain Punch,Heavy Slam|Golem:66:101:Sand Veil:Rock Gem:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Head Smash,Headlong Rush,Sucker Punch,Explosion	Zygarde-10%,Hariyama,Golem	67	66	Normal,Fighting,Ground,Rock,Steel,Dragon,Dark	70.0	Zygarde-10%	Golem	Ice,Fairy	NONE	3 slots, levels 66-67. Offense covers 7 types. Shared weakness: Ice, Fairy. Speed spans 45-115 base, fastest Zygarde-10%, slowest Golem. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[250].hardcore	Measured	derived: team analysis; strategy_notes Inferred
251	Cue Ball Camron	NA	boss_candidate	Route 16	normal	9	Koga	68	TRUE	9|Route 16|Cue Ball Camron	4	Swampert:65:104:Damp:Leftovers:Sassy:31/31/31/31/31/31:252/4/252/0/0/0:Stealth Rock,Flip Turn,Earthquake,Yawn|Revavroom:65:104:Solid Rock:Air Balloon:Jolly:31/31/31/31/31/31:0/252/4/0/0/252:Shift Gear,Iron Head,Gunk Shot,High Horsepower|Scizor:65:104:UNK:Scizorite:Adamant:31/31/31/31/31/31:252/252/4/0/0/0:U-turn,Bullet Punch,Rock Smash,Knock Off|Cacturne:65:104:Sand Rush:Life Orb:Jolly:31/31/31/31/31/31:0/252/4/0/0/252:Needle Arm,Sucker Punch,Knock Off,Swords Dance	Swampert,Revavroom,Scizor,Cacturne	65	65	Fighting,Poison,Ground,Bug,Steel,Water,Grass,Dark	67.5	Revavroom	Cacturne	Fire	NONE	4 slots, levels 65-65. Offense covers 8 types. Shared weakness: Fire. Speed spans 55-90 base, fastest Revavroom, slowest Cacturne. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[251].normal	Measured	derived: team analysis; strategy_notes Inferred
251	Cue Ball Camron	NA	boss_candidate	Route 16	hardcore	9	Koga	68	TRUE	9|Route 16|Cue Ball Camron	5	Swampert:65:104:Damp:Rindo Berry:Sassy:31/31/31/31/31/31:0/0/0/0/0/0:Stealth Rock,Flip Turn,Earthquake,Yawn|Aerodactyl:66:101:Unnerve:Rock Gem:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Brave Bird,Head Smash,Earthquake,U-turn|Scizor:66:101:UNK:Scizorite:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:U-turn,Bullet Punch,Rock Smash,Knock Off|Garchomp:66:101:Iron Barbs:Focus Sash:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Swords Dance,Earthquake,Stone Edge,Scale Shot|Cacturne:66:101:Sand Rush:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Needle Arm,Sucker Punch,Knock Off,Swords Dance	Swampert,Aerodactyl,Scizor,Garchomp,Cacturne	66	65	Fighting,Flying,Ground,Rock,Bug,Steel,Water,Grass,Dragon,Dark	82.4	Aerodactyl	Cacturne	Ice	NONE	5 slots, levels 65-66. Offense covers 10 types. Shared weakness: Ice. Speed spans 55-130 base, fastest Aerodactyl, slowest Cacturne. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[251].hardcore	Measured	derived: team analysis; strategy_notes Inferred
252	Cue Ball Raul	NA	route	Route 17	normal	9	Koga	68	FALSE	9|Route 17|Cue Ball Raul	2	Poliwrath:55:55:Swift Swim:NONE:Quiet:10/10/10/10/10/10:0/0/0/0/0/0:Surging Strikes,Jet Punch,Dynamic Punch,Double Slap|Cyclizar:55:55:Regenerator:NONE:Jolly:10/10/10/10/10/10:0/0/0/0/0/0:Shed Tail,Shift Gear,Dragon Rush,Double-Edge	Poliwrath,Cyclizar	55	55	Normal,Fighting,Water,Dragon	95.5	Cyclizar	Poliwrath	Fairy	NONE	2 slots, levels 55-55. Offense covers 4 types. Shared weakness: Fairy. Speed spans 70-121 base, fastest Cyclizar, slowest Poliwrath.	data.js:trainers[252].normal	Measured	derived: team analysis; strategy_notes Inferred
252	Cue Ball Raul	NA	route	Route 17	hardcore	9	Koga	68	FALSE	9|Route 17|Cue Ball Raul	2	Poliwrath:55:55:Swift Swim:NONE:Quiet:10/10/10/10/10/10:0/0/0/0/0/0:Surging Strikes,Jet Punch,Dynamic Punch,Double Slap|Cyclizar:55:55:Regenerator:NONE:Jolly:10/10/10/10/10/10:0/0/0/0/0/0:Shed Tail,Shift Gear,Dragon Rush,Double-Edge	Poliwrath,Cyclizar	55	55	Normal,Fighting,Water,Dragon	95.5	Cyclizar	Poliwrath	Fairy	NONE	2 slots, levels 55-55. Offense covers 4 types. Shared weakness: Fairy. Speed spans 70-121 base, fastest Cyclizar, slowest Poliwrath.	data.js:trainers[252].hardcore	Measured	derived: team analysis; strategy_notes Inferred
253	Cue Ball Isaiah	NA	route	Route 17	normal	9	Koga	68	FALSE	9|Route 17|Cue Ball Isaiah	2	Zangoose:55:55:Toxic Boost:NONE:Mild:10/10/10/10/10/10:0/0/0/0/0/0:Close Combat,Swords Dance,Agility,Taunt|Seviper:55:55:Fatal Precision:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Hypnosis,Gunk Shot,Wring Out,Coil	Zangoose,Seviper	55	55	Normal,Fighting,Poison	92.5	Zangoose	Seviper	NONE	Ghost	2 slots, levels 55-55. Offense covers 3 types. No weakness shared by half the team. A pure Ghost type resists everything it carries. Speed spans 85-100 base, fastest Zangoose, slowest Seviper.	data.js:trainers[253].normal	Measured	derived: team analysis; strategy_notes Inferred
253	Cue Ball Isaiah	NA	route	Route 17	hardcore	9	Koga	68	FALSE	9|Route 17|Cue Ball Isaiah	2	Zangoose:55:55:Toxic Boost:NONE:Mild:10/10/10/10/10/10:0/0/0/0/0/0:Close Combat,Swords Dance,Agility,Taunt|Seviper:55:55:Fatal Precision:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Hypnosis,Gunk Shot,Wring Out,Coil	Zangoose,Seviper	55	55	Normal,Fighting,Poison	92.5	Zangoose	Seviper	NONE	Ghost	2 slots, levels 55-55. Offense covers 3 types. No weakness shared by half the team. A pure Ghost type resists everything it carries. Speed spans 85-100 base, fastest Zangoose, slowest Seviper.	data.js:trainers[253].hardcore	Measured	derived: team analysis; strategy_notes Inferred
254	Cue Ball Zeek	NA	route	Route 17	normal	9	Koga	68	FALSE	9|Route 17|Cue Ball Zeek	1	Hitmonchan:56:56:Inner Focus:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Close Combat,Sucker Punch,Mega Punch,Sky Uppercut	Hitmonchan	56	56	Normal,Fighting,Dark	76.0	Hitmonchan	Hitmonchan	NONE	NONE	1 slots, levels 56-56. Offense covers 3 types. No weakness shared by half the team. Speed spans 76-76 base, fastest Hitmonchan, slowest Hitmonchan.	data.js:trainers[254].normal	Measured	derived: team analysis; strategy_notes Inferred
254	Cue Ball Zeek	NA	route	Route 17	hardcore	9	Koga	68	FALSE	9|Route 17|Cue Ball Zeek	1	Hitmonchan:56:56:Inner Focus:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Close Combat,Sucker Punch,Mega Punch,Sky Uppercut	Hitmonchan	56	56	Normal,Fighting,Dark	76.0	Hitmonchan	Hitmonchan	NONE	NONE	1 slots, levels 56-56. Offense covers 3 types. No weakness shared by half the team. Speed spans 76-76 base, fastest Hitmonchan, slowest Hitmonchan.	data.js:trainers[254].hardcore	Measured	derived: team analysis; strategy_notes Inferred
255	Cue Ball Jamal	NA	boss_candidate	Route 17	normal	9	Koga	68	FALSE	9|Route 17|Cue Ball Jamal	4	Feraligatr:55:55:Strong Jaw:NONE:Serious:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Jaw Lock,Triple Dive,Superpower|Rapidash:55:55:Reckless:NONE:Modest:10/10/10/10/10/10:0/0/0/0/0/0:Jump Kick,Flare Blitz,Bounce,Fire Blast|Obstagoon:56:56:Defiant:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Sucker Punch,Double-Edge,Taunt,Counter|Dodrio:56:56:Rock Head:NONE:Careful:10/10/10/10/10/10:0/0/0/0/0/0:Brave Bird,Thrash,Endeavor,Double-Edge	Feraligatr,Rapidash,Obstagoon,Dodrio	56	55	Normal,Fighting,Flying,Fire,Water,Dark	102.0	Rapidash	Feraligatr	Electric,Rock	NONE	4 slots, levels 55-56. Offense covers 6 types. Shared weakness: Electric, Rock. Speed spans 78-125 base, fastest Rapidash, slowest Feraligatr.	data.js:trainers[255].normal	Measured	derived: team analysis; strategy_notes Inferred
255	Cue Ball Jamal	NA	boss_candidate	Route 17	hardcore	9	Koga	68	FALSE	9|Route 17|Cue Ball Jamal	4	Feraligatr:55:55:Strong Jaw:NONE:Serious:10/10/10/10/10/10:0/0/0/0/0/0:Dragon Dance,Jaw Lock,Triple Dive,Superpower|Rapidash:55:55:Reckless:NONE:Modest:10/10/10/10/10/10:0/0/0/0/0/0:Jump Kick,Flare Blitz,Bounce,Fire Blast|Obstagoon:56:56:Defiant:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Sucker Punch,Double-Edge,Taunt,Counter|Dodrio:56:56:Rock Head:NONE:Careful:10/10/10/10/10/10:0/0/0/0/0/0:Brave Bird,Thrash,Endeavor,Double-Edge	Feraligatr,Rapidash,Obstagoon,Dodrio	56	55	Normal,Fighting,Flying,Fire,Water,Dark	102.0	Rapidash	Feraligatr	Electric,Rock	NONE	4 slots, levels 55-56. Offense covers 6 types. Shared weakness: Electric, Rock. Speed spans 78-125 base, fastest Rapidash, slowest Feraligatr.	data.js:trainers[255].hardcore	Measured	derived: team analysis; strategy_notes Inferred
256	Cue Ball Corey	NA	route	Route 17	normal	9	Koga	68	FALSE	9|Route 17|Cue Ball Corey	2	Huntail:56:56:Defiant:NONE:Careful:10/10/10/10/10/10:0/0/0/0/0/0:Wave Crash,Shell Smash,Aqua Fang,Crunch|Nidoking:56:56:Poison Touch:NONE:Quiet:10/10/10/10/10/10:0/0/0/0/0/0:Earth Power,Thrash,Chip Away,Poison Sting	Huntail,Nidoking	56	56	Normal,Poison,Ground,Water,Dark	68.5	Nidoking	Huntail	NONE	NONE	2 slots, levels 56-56. Offense covers 5 types. No weakness shared by half the team. Speed spans 52-85 base, fastest Nidoking, slowest Huntail.	data.js:trainers[256].normal	Measured	derived: team analysis; strategy_notes Inferred
256	Cue Ball Corey	NA	route	Route 17	hardcore	9	Koga	68	FALSE	9|Route 17|Cue Ball Corey	2	Huntail:56:56:Defiant:NONE:Careful:10/10/10/10/10/10:0/0/0/0/0/0:Wave Crash,Shell Smash,Aqua Fang,Crunch|Nidoking:56:56:Poison Touch:NONE:Quiet:10/10/10/10/10/10:0/0/0/0/0/0:Earth Power,Thrash,Chip Away,Poison Sting	Huntail,Nidoking	56	56	Normal,Poison,Ground,Water,Dark	68.5	Nidoking	Huntail	NONE	NONE	2 slots, levels 56-56. Offense covers 5 types. No weakness shared by half the team. Speed spans 52-85 base, fastest Nidoking, slowest Huntail.	data.js:trainers[256].hardcore	Measured	derived: team analysis; strategy_notes Inferred
258	Gambler Hugo	NA	route	Route 11	normal	2	Misty	27	FALSE	2|Route 11|Gambler Hugo	2	Poliwhirl:25:25:Swift Swim:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Mud Bomb,Hydro Pump,Wake-Up Slap,Belly Drum|Falinks:26:26:Defiant:NONE:Naughty:10/10/10/10/10/10:0/0/0/0/0/0:Counter,Megahorn,Close Combat,Lunge	Poliwhirl,Falinks	26	25	Fighting,Ground,Bug,Water	82.5	Poliwhirl	Falinks	NONE	NONE	2 slots, levels 25-26. Offense covers 4 types. No weakness shared by half the team. Speed spans 75-90 base, fastest Poliwhirl, slowest Falinks.	data.js:trainers[258].normal	Measured	derived: team analysis; strategy_notes Inferred
258	Gambler Hugo	NA	route	Route 11	hardcore	2	Misty	27	FALSE	2|Route 11|Gambler Hugo	2	Poliwhirl:25:25:Swift Swim:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Mud Bomb,Hydro Pump,Wake-Up Slap,Belly Drum|Falinks:26:26:Defiant:NONE:Naughty:10/10/10/10/10/10:0/0/0/0/0/0:Counter,Megahorn,Close Combat,Lunge	Poliwhirl,Falinks	26	25	Fighting,Ground,Bug,Water	82.5	Poliwhirl	Falinks	NONE	NONE	2 slots, levels 25-26. Offense covers 4 types. No weakness shared by half the team. Speed spans 75-90 base, fastest Poliwhirl, slowest Falinks.	data.js:trainers[258].hardcore	Measured	derived: team analysis; strategy_notes Inferred
259	Gambler Jasper	NA	route	Route 11	normal	2	Misty	27	FALSE	2|Route 11|Gambler Jasper	2	Weepinbell:24:24:Gluttony:NONE:Careful:10/10/10/10/10/10:0/0/0/0/0/0:Wring Out,Slam,Poison Jab,Razor Leaf|Flamigo:26:26:UNK:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Brave Bird,Throat Chop,Wide Guard,Mega Kick	Weepinbell,Flamigo	26	24	Normal,Flying,Poison,Grass,Dark	72.5	Flamigo	Weepinbell	Flying,Psychic,Ice	NONE	2 slots, levels 24-26. Offense covers 5 types. Shared weakness: Flying, Psychic, Ice. Speed spans 55-90 base, fastest Flamigo, slowest Weepinbell.	data.js:trainers[259].normal	Measured	derived: team analysis; strategy_notes Inferred
